reviewed,time,id,url,markets,review_label,trade_relevance,confidence,review_method,review_reason,price_curve_note,current_kind,semantic_override_kind,semantic_reason,market_context,text
yes,2025-07-11T16:30:07.153000Z,1943709396485247106,https://x.com/saylor/status/1943709396485247106,37,context_treasury_metrics,context,medium,semantic_context_full_pass,BTC Yield/Gain/持仓或财务指标复盘，通常是背景而非当期买入确认,,context,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]","$MSTR 's 19.7% BTC Yield delivered a BTC Gain of ₿88,062 — worth $10.3 billion YTD. pic.twitter.com/MOovoHjKR8"
yes,2025-07-11T17:03:48.165000Z,1943717873223954617,https://x.com/saylor/status/1943717873223954617,37,irrelevant_or_unrelated,none,low,semantic_context_full_pass,与买 BTC 市场无直接关系,,context,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",You changed your own life. Now we walk Satoshi’s path together.
yes,2025-07-11T22:26:41.685000Z,1943799131656663189,https://x.com/saylor/status/1943799131656663189,37,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",Why won't Bitcoin just suck the investment capital out of everything? pic.twitter.com/3xQLlJoXa8
yes,2025-07-12T12:03:24.680000Z,1944004665114345566,https://x.com/saylor/status/1944004665114345566,37,hint_yes_weak,weak_signal,medium,manual_semantic_override,人工复核降级：The Future is Orange 属于 orange 叙事/梗，相关但不构成强买入暗示,,hint_yes_weak,hint_yes_weak,人工复核降级：The Future is Orange 属于 orange 叙事/梗，相关但不构成强买入暗示,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",The Future is Orange pic.twitter.com/bJXvMFQfTo
yes,2025-07-12T20:10:10.762000Z,1944127164301090922,https://x.com/saylor/status/1944127164301090922,37,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",4 sure
yes,2025-07-12T20:31:35.692000Z,1944132553687875670,https://x.com/saylor/status/1944132553687875670,37,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,context,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]","We’ve upgraded https://t.co/uGbtzwJ4Pu with powerful new features—including $STRD , $STRK , $STRF , and $BTC analytics, an interactive BTC Credit Model, time series charts, and downloadable data. Check it out. pic.twitter.com/JshZcrao42"
yes,2025-07-13T12:19:32.374000Z,1944371111782690837,https://x.com/saylor/status/1944371111782690837,37,hint_yes_strong,actionable,medium,semantic_signal_full_pass,语义结构与历史 dots/orange/work/HODL 买入或不买暗示一致，需结合价格曲线看是否已被交易,,hint_yes_strong,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",Some weeks you don’t just HODL. pic.twitter.com/PXC7cE3zbq
yes,2025-07-13T14:11:32.187000Z,1944399296721310020,https://x.com/saylor/status/1944399296721310020,37,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",Let's get after bitcoin relentlessly.
yes,2025-07-13T14:15:58.197000Z,1944400412448002084,https://x.com/saylor/status/1944400412448002084,37,hint_yes_weak,weak_signal,low,semantic_signal_full_pass,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,,hint_yes_weak,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",it's a good morning to get more bitcoin greg
yes,2025-07-13T19:29:36.243000Z,1944479341053903152,https://x.com/saylor/status/1944479341053903152,37,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",Short Bitcoin if you hate money.
yes,2025-07-14T00:39:11.425000Z,1944557251013873935,https://x.com/saylor/status/1944557251013873935,37,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",A great day to discuss bitcoin relentlessly.
yes,2025-07-14T00:43:59.095000Z,1944558457589211552,https://x.com/saylor/status/1944558457589211552,37,hint_yes_weak,weak_signal,low,semantic_signal_full_pass,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,,hint_yes_weak,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",A ₿uying Opportunity
yes,2025-07-14T01:09:57.470000Z,1944564993887715465,https://x.com/saylor/status/1944564993887715465,37,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",🧡
yes,2025-07-14T02:43:54.362000Z,1944588636726644930,https://x.com/saylor/status/1944588636726644930,37,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]","It's going up forever, Laura."
yes,2025-07-14T12:04:18.932000Z,1944729668394930471,https://x.com/saylor/status/1944729668394930471,37,confirm_yes,actionable,high,confirmed_disclosure,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,,confirm_yes,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]","Strategy has acquired 4,225 BTC for ~$472.5 million at ~$111,827 per bitcoin and has achieved BTC Yield of 20.2% YTD 2025. As of 7/13/2025, we hodl 601,550 $BTC acquired for ~$42.87 billion at ~$71,268 per bitcoin. $MSTR $STRK $STRF $STRD https://t.co/cdUkviddqp"
yes,2025-07-14T14:43:24.524000Z,1944769705509568986,https://x.com/saylor/status/1944769705509568986,,hint_yes_weak,weak_signal,low,semantic_signal_full_pass,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,,hint_yes_weak,,,[],"We should all have more Bitcoin, Dave."
yes,2025-07-14T19:29:39.195000Z,1944841741300855233,https://x.com/saylor/status/1944841741300855233,,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,[],"The OCC, Fed, and FDIC reaffirm that banks may offer custody and safekeeping of crypto-assets—such as Bitcoin—under existing risk management expectations. https://t.co/vSKE7HQDID"
yes,2025-07-15T12:00:43.438000Z,1945091152413077649,https://x.com/saylor/status/1945091152413077649,38,context_treasury_metrics,context,medium,semantic_context_full_pass,BTC Yield/Gain/持仓或财务指标复盘，通常是背景而非当期买入确认,,context,,,"[{""idx"":""38"",""slug"":""will-microstrategy-purchase-bitcoin-july-15-21""}]","Last week's treasury operations generated a BTC Gain of ₿2,485 worth $291 million for $MSTR shareholders. pic.twitter.com/3ubnGLGe8O"
yes,2025-07-15T12:13:20.286000Z,1945094326863765643,https://x.com/saylor/status/1945094326863765643,38,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""38"",""slug"":""will-microstrategy-purchase-bitcoin-july-15-21""}]",₿57.5 🔥
yes,2025-07-16T12:05:36.403000Z,1945454769063055645,https://x.com/saylor/status/1945454769063055645,38,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""38"",""slug"":""will-microstrategy-purchase-bitcoin-july-15-21""}]",Bitcoin Abides pic.twitter.com/qUl0v5jQSg
yes,2025-07-16T14:12:00.533000Z,1945486579209781471,https://x.com/saylor/status/1945486579209781471,38,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""38"",""slug"":""will-microstrategy-purchase-bitcoin-july-15-21""}]",₿75 🔥
yes,2025-07-16T16:34:18.541000Z,1945522390210949221,https://x.com/saylor/status/1945522390210949221,38,context_media_policy,context,low,semantic_context_full_pass,访谈/媒体/观点传播，非具体买入信号,,context,,,"[{""idx"":""38"",""slug"":""will-microstrategy-purchase-bitcoin-july-15-21""}]","I joined @GuyAdami to discuss institutional Bitcoin adoption, the rise of BTC Treasury Companies, and the digital transformation of capital markets. pic.twitter.com/1iqSs7XDsw"
yes,2025-07-16T16:34:18.907000Z,1945522391746007485,https://x.com/saylor/status/1945522391746007485,38,context_media_policy,context,low,semantic_context_full_pass,访谈/媒体/观点传播，非具体买入信号,,context,,,"[{""idx"":""38"",""slug"":""will-microstrategy-purchase-bitcoin-july-15-21""}]","""Michael Saylor: The Future Is Still Orange"" Apple: https://t.co/K0JqouACjh Spotify: https://t.co/4RpBYskcOU YouTube: https://t.co/hKFphp85Eb"
yes,2025-07-16T18:45:30.746000Z,1945555408631848960,https://x.com/saylor/status/1945555408631848960,38,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""38"",""slug"":""will-microstrategy-purchase-bitcoin-july-15-21""}]","$LQWD is ""Liquid"". 🔥"
yes,2025-07-16T19:12:28.843000Z,1945562195422597293,https://x.com/saylor/status/1945562195422597293,38,irrelevant_reply,none,low,semantic_context_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,context,,,"[{""idx"":""38"",""slug"":""will-microstrategy-purchase-bitcoin-july-15-21""}]",Satoshi
yes,2025-07-16T20:47:48.556000Z,1945586185637667149,https://x.com/saylor/status/1945586185637667149,38,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""38"",""slug"":""will-microstrategy-purchase-bitcoin-july-15-21""}]",$MSTR just closed at an all-time high market cap. pic.twitter.com/2MtLBczzzu
yes,2025-07-17T12:07:25.495000Z,1945817614493667492,https://x.com/saylor/status/1945817614493667492,38,hint_yes_weak,weak_signal,low,semantic_signal_full_pass,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,,hint_yes_weak,,,"[{""idx"":""38"",""slug"":""will-microstrategy-purchase-bitcoin-july-15-21""}]","For the past five years, the only thing better than Bitcoin is More Bitcoin. pic.twitter.com/i0RhRbQKsK"
yes,2025-07-17T12:55:56.810000Z,1945829825433793005,https://x.com/saylor/status/1945829825433793005,38,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""38"",""slug"":""will-microstrategy-purchase-bitcoin-july-15-21""}]",₿210 🔥
yes,2025-07-17T14:54:32.084000Z,1945859669056000489,https://x.com/saylor/status/1945859669056000489,38,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""38"",""slug"":""will-microstrategy-purchase-bitcoin-july-15-21""}]",🚀
yes,2025-07-17T18:32:14.717000Z,1945914457709855185,https://x.com/saylor/status/1945914457709855185,38,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,context,,,"[{""idx"":""38"",""slug"":""will-microstrategy-purchase-bitcoin-july-15-21""}]",My Bitcoin Treasury discussion with @IIICapital . 0:00 – Intro 1:00 – First priority as Director of Bitcoin Strategy 3:11 – Should Bitcoin companies copy MSTR’s preferreds? 5:02 – Structuring credit: BTC Ratings from 2 to 10 6:25 – Long-term CAGR for Bitcoin vs. S&P 500… pic.twitter.com/efZIvZM2m0
yes,2025-07-17T18:36:32.159000Z,1945915537499828720,https://x.com/saylor/status/1945915537499828720,38,context_media_policy,context,low,semantic_context_full_pass,访谈/媒体/观点传播，非具体买入信号,,context,,,"[{""idx"":""38"",""slug"":""will-microstrategy-purchase-bitcoin-july-15-21""}]","""Passive capital is chasing bitcoin to $1,000,000+ with Michael Saylor"" on YouTube: https://t.co/4b3UrmjfPR"
yes,2025-07-18T11:21:03.163000Z,1946168332412944679,https://x.com/saylor/status/1946168332412944679,38,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""38"",""slug"":""will-microstrategy-purchase-bitcoin-july-15-21""}]",₿57.5 🔥
yes,2025-07-18T12:00:27.680000Z,1946178249916060026,https://x.com/saylor/status/1946178249916060026,38,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""38"",""slug"":""will-microstrategy-purchase-bitcoin-july-15-21""}]",₿ullseye. Every time. pic.twitter.com/VwON7mxMP1
yes,2025-07-18T15:02:38.501000Z,1946224097102368864,https://x.com/saylor/status/1946224097102368864,38,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""38"",""slug"":""will-microstrategy-purchase-bitcoin-july-15-21""}]",₿4.5 🔥
yes,2025-07-19T12:37:30.747000Z,1946549962000523547,https://x.com/saylor/status/1946549962000523547,38,hint_yes_strong,actionable,high,manual_semantic_override,非模板工作暗示：Working this Weekend，结合随后买入确认，语义是周末仍在推进 Strategy 交易,,hint_yes_strong,hint_yes_strong,非模板工作暗示：Working this Weekend，结合随后买入确认，语义是周末仍在推进 Strategy 交易,"[{""idx"":""38"",""slug"":""will-microstrategy-purchase-bitcoin-july-15-21""}]",Working this Weekend. pic.twitter.com/3qofXMTIh7
yes,2025-07-20T12:17:15.602000Z,1946907253178569191,https://x.com/saylor/status/1946907253178569191,38,hint_yes_weak,weak_signal,low,semantic_signal_full_pass,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,,hint_yes_weak,,,"[{""idx"":""38"",""slug"":""will-microstrategy-purchase-bitcoin-july-15-21"",""distance"":8,""near_move_time"":""2025-07-20T12:17:23Z"",""near_move_pp"":25.7,""near_move_from"":0.7,""near_move_to"":0.9567,""near_move_size"":961.95}]",Stay Humble. Stack Sats. pic.twitter.com/aQyxsTXdhO
yes,2025-07-21T11:54:18.511000Z,1947263865105850469,https://x.com/saylor/status/1947263865105850469,38,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""38"",""slug"":""will-microstrategy-purchase-bitcoin-july-15-21""}]","₿1,264 🔥"
yes,2025-07-21T12:03:08.163000Z,1947266086627360854,https://x.com/saylor/status/1947266086627360854,38,confirm_yes,actionable,high,confirmed_disclosure,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,,confirm_yes,,,"[{""idx"":""38"",""slug"":""will-microstrategy-purchase-bitcoin-july-15-21""}]","Strategy has acquired 6,220 BTC for ~$739.8 million at ~$118,940 per bitcoin and has achieved BTC Yield of 20.8% YTD 2025. As of 7/20/2025, we hodl 607,770 $BTC acquired for ~$43.61 billion at ~$71,756 per bitcoin. $MSTR $STRK $STRF $STRD https://t.co/8z5HygrDWs"
yes,2025-07-21T12:05:04.946000Z,1947266576450720189,https://x.com/saylor/status/1947266576450720189,38,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""38"",""slug"":""will-microstrategy-purchase-bitcoin-july-15-21""}]","₿6,220 🔥"
yes,2025-07-21T17:30:30.324000Z,1947348471821873501,https://x.com/saylor/status/1947348471821873501,,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,[],Congratulations on Capital ₿
yes,2025-07-21T20:24:24.645000Z,1947392236536070317,https://x.com/saylor/status/1947392236536070317,,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,context,,,[],"Strategy is offering $STRC (“Stretch”), a new Perpetual Preferred Stock via IPO, to select investors. $MSTR pic.twitter.com/LaQSrrMsEg"
yes,2025-07-21T20:24:25.026000Z,1947392238134362433,https://x.com/saylor/status/1947392238134362433,,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,context,,,[],"To view the $STRC press release, prospectus, and investor presentation, along with additional information about $MSTR , $STRK , $STRF , and $STRD , click here: https://t.co/hohIXoDc8z"
